wav2cdr,154
wsclean,154
glhack,154
haskell-permutation,154
haskell-http-api-data,154
haskell-monad-journal,154
haskell-hspec-contrib,154
haskell-microlens-mtl,154
vowpal-wabbit,154
pg-repack,152
pidgin-gnome-keyring,152
porg,152
php-uuid,152
python-gevent,152
libu2f-server,152
xfce4-sntray-plugin,152
yubico-pam,152
libchipcard,152
curry-frontend,152
caja-eiciel,152
centreon-connectors,152
fbset,152
frobby,152
fqterm,152
dlm,152
stiff,152
sympow,152
odb,152
opencc,152
ghemical,152
bitlbee-facebook,152
bgpdump,152
btfs,152
haskell-cipher-aes128,152
haskell-regex-compat,152
haskell-securemem,152
haskell-zxcvbn-c,152
haskell-logging-facade,152
haskell-with-location,152
haskell-xdg-basedir,152
haskell-csv,152
haskell-wai-conduit,152
haskell-multimap,152
haskell-monad-loops,152
haskell-data-default,152
haskell-shell-conduit,152
haskell-th-extras,152
haskell-ghc-paths,152
haskell-hs3,152
haskell-oo-prototypes,152
haskell-ifelse,152
haskell-sockaddr,152
haskell-yi-frontend-pango,152
haskell-mime-types,152
haskell-bool-extras,152
haskell-text-binary,152
haskell-setenv,152
haskell-fixed,152
haskell-hdbc-session,152
haskell-userid,152
haskell-dice-entropy-conduit,152
haskell-idna,152
haskell-lambdabot-trusted,152
haskell-harp,152
haskell-silently,152
haskell-uglymemo,152
zypper,152
murasaki,152
actiona,152
antimicro,152
eqonomize,152
qxgedit,152
kexi,152
timeshift,152
libdbd-firebird-perl,152
libdevel-callchecker-perl,152
libdevel-callparser-perl,152
nudoku,152
libmaxminddb,152
libmawk,152
lam,152
lgeneral,152
xsnow,150
yosys,150
flint,150
librabbitmq,150
scrcpy,150
swfmill,150
ortp,150
gnome-pie,150
haskell-http-link-header,150
zile,150
jdupes,150
acetoneiso,150
ip4r,150
itksnap,150
eiciel,150
ktp-auth-handler,150
tuxpaint-config,150
neat,150
python-stdlib-extensions,148
xastir,148
libical,148
flac,148
flameshot,148
fuse3,148
flatpak-builder,148
libntlm,148
stormbaancoureur,148
spdylay,148
seahorse,148
scdoc,148
osmo,148
omniorb-dfsg,148
gtklp,148
golang-github-evanw-esbuild,148
golang-github-docker-docker-credential-helpers,148
haskell-hledger-interest,148
haskell-transformers-compat,148
haskell-tagshare,148
haskell-http-reverse-proxy,148
haskell-happstack-hsp,148
haskell-mono-traversable,148
zbar,148
acsccid,148
libopenmpt,148
irqbalance,148
ibus-m17n,148
qspeakers,148
vips,148
ucto,148
kildclient,148
kxd,148
tiny-initramfs,148
tellico,148
rust-debcargo,148
netrw,148
nestopia,148
pygrib,146
x2goclient,146
xqf,146
xnec2c,146
critterding,146
gst-python1.0,146
gnome-commander,146
haskell-serialise,146
mergerfs,146
innoextract,146
9menu,146
tevent,146
resvg,146
prometheus-hacluster-exporter,144
prometheus-alertmanager,144
pacman-package-manager,144
phosh,144
cbm,144
cutefish-core,144
callisto,144
calcoo,144
liblivemedia,144
fracplanet,144
fort-validator,144
libnginx-mod-js,144
dvdisaster,144
dhcpcd-dbus,144
sqlsmith,144
snac2,144
openocd,144
golang-github-alecthomas-chroma,144
golang-github-alecthomas-chroma-v2,144
gpscorrelate,144
gdb-arm-none-eabi,144
gr-limesdr,144
globus-gram-job-manager-pbs,144
blockattack,144
bgpq3,144
haskell-libffi,144
haskell-crypto-pubkey,144
haskell-time-units,144
haskell-dec,144
haskell-terminal-progress-bar,144
haskell-http-download,144
mtpaint,144
missfits,144
marco,144
medit,144
atk1.0,144
awesfx,144
id-utils,144
enchant,144
qpdf,144
unison-2.51+4.13.1,144
unison-2.51+4.11.1,144
libsys-virt-perl,144
ksh93u+m,144
kernelshark,144
tse3,144
tootle,144
rust-sequoia-wot,144
rust-protobuf-codegen,144
nepomuk-core,144
lomiri-telephony-service,144
licq,144
lxterminal,144
camp,142
scanssh,142
gtranslator,142
haskell-bv-sized,142
android-file-transfer,142
udisks2,142
kimageformats,142
notmuch,142
pandoc-citeproc-preamble,140
python-ethtool,140
pd-iemnet,140
chrony,140
c2hs,140
flashrom,140
fife,140
darcs-monitor,140
scrot,140
spatialindex,140
smcroute,140
similarity-tester,140
opensmtpd-extras,140
wpan-tools,140
git-annex,140
gem,140
gummi,140
geoclue-2.0,140
gstreamer-vaapi,140
haskell-wai-app-file-cgi,140
happy,140
mygui,140
mtbl,140
alex,140
appstream-glib,140
ispell,140
ibus-kkc,140
libkdegames-kde4,140
qalculate-gtk,140
vart,140
ug,140
kphotoalbum,140
kalign,140
threadscope,140
ristretto,140
raincat,140
rhash,140
libdeflate,140
nheko,140
luola,140
powerman,138
patchutils,138
powerstat,138
xblast-tnt,138
cntlm,138
catdoc,138
fhist,138
devil,138
spass,138
sfront,138
shared-mime-info,138
sssd,138
oasis,138
wv,138
gdpc,138
gnujump,138
goverlay,138
gnome-online-accounts,138
babl,138
bfm,138
haserl,138
haskell-gtk-traymanager,138
haskell-witch,138
mswatch,138
libforms,138
exiftags,138
vtgrab,138
transcalc,138
tk8.6,138
r-other-mott-happy,138
remem,138
re2c,138
lzop,138
python-acora,136
xwrited,136
csvimp,136
certspotter,136
dnsdist,136
di,136
scim-anthy,136
gst-plugins-ugly0.10,136
gr-satellites,136
gr-dab,136
baycomusb,136
haskell-generic-deriving,136
haildb,136
haskell-tasty-smallcheck,136
mp4h,136
massxpert,136
iptux,136
elinks,136
libksba,136
qdmr,136
libshout,136
kde-workspace,136
tix,136
tiff,136
taopm,136
tree,136
ticcutils,136
ragel,136
netkit-rwall,136
netkit-rusers,136
c,136
python-misaka,134
libvirt-glib,134
fltk1.3,134
fotoxx,134
birdfont,134
binpac,134
haskell-network-conduit-tls,134
haskell-base-prelude,134
liboauth,134
krusader,134
tomcat-native,134
rng-tools,134
ros-robot-state-publisher,134
libde265,134
ne,134
python-afl,132
pkg-config,132
pxe-kexec,132
pipewalker,132
pfqueue,132
physamp,132
pslib,132
xinetd,132
xfce4-notes-plugin,132
cadaver,132
chemtool,132
circuslinux,132
ccrypt,132
cadabra,132
cstream,132
ftpcopy,132
fweb,132
fasttree,132
downtimed,132
dnssec-trigger,132
simplescreenrecorder,132
synfig,132
sqlite,132
slirp,132
shogun,132
obfs4proxy,132
wmnd,132
wxmaxima,132
wmforkplop,132
winff,132
gtk+2.0,132
gssdp,132
gnushogi,132
ggcov,132
gob2,132
gnuais,132
gr-gsm,132
gnome-phone-manager,132
glslang,132
glogg,132
bsd-finger,132
hmat-oss,132
haskell-optparse-simple,132
haskell-murmur-hash,132
haskell-hspec-expectations,132
haskell-mutable-containers,132
haskell-stm-delay,132
zalign,132
jhead,132
jpegoptim,132
mimetex,132
mhwaveedit,132
mtools,132
milter-greylist,132
mp3val,132
mlocate,132
libfm,132
aylet,132
augeas,132
aravis,132
astronomical-almanac,132
audiofile,132
aubio,132
aumix,132
ipvsadm,132
easytag,132
extremetuxracer,132
qmidiarp,132
ultracopier,132
libsrtp2,132
libebml,132
klavaro,132
kdb,132
kile,132
thunar-vcs-plugin,132
tclx8.4,132
tetraproc,132
r-cran-rniftilib,132
rust-ripgrep,132
netkit-tftp,132
lzma,132
lua-rings,132
lzo2,132
le,132
libtemplates-parser,132
libteam,132
plasma-framework,130
polkit-kde-agent-1,130
dlt-daemon,130
gr-iio,130
gcompris,130
haskell-byte-order,130
minicom,130
libpreludedb,130
qdirstat,130
kactivities-kf5,130
kinit,130
khotkeys,130
kcodecs,130
tclthread,130
rust-exa,130
pciutils,128
xmedcon,128
xournal,128
xplc,128
xwatch,128
faad2,128
dircproxy,128
ddcutil,128
srslte,128
slim,128
sqlitebrowser,128
statsmodels,128
open-invaders,128
wmpinboard,128
gbonds,128
gtick,128
bmf,128
barcode,128
hitch,128
haskell-hsx,128
haskell-cereal-conduit,128
hunt,128
haskell-binary,128
zita-njbridge,128
ziproxy,128
jclassinfo,128
jovie,128
mupen64plus-video-glide64mk2,128
apngopt,128
imv,128
efax-gtk,128
vamps,128
uptimed,128
libsixel,128
ktp-call-ui,128
konwert,128
kdbg,128
tsdecrypt,128
tucnak2,128
remote-tty,128
ng-utils,128
nfs4-acl-tools,128
lablgtk-extras,128
pulseview,126
python-libdiscid,126
pianobooster,126
cjk,126
ccache,126
cif-tools,126
opari2,126
gr-rds,126
bitcoin,126
haskell-ghc-exactprint,126
hexter,126
icon,126
libktorrent,126
tktreectrl,126
rust-sequoia-sq,126
rust-sequoia-sqv,126
rust-sequoia-sop,126
rrdcollect,126
rust-zoxide,126
pyao,124
palapeli,124
libiptcdata,124
chromaprint,124
orocos-kdl,124
wacomtablet,124
geoip,124
haskell-base64-bytestring,124
haskell-network-bsd,124
haskell-tasty-quickcheck,124
metacity,124
libfile-libmagic-perl,124
libfabric,124
ardour,124
edbrowse,124
virt-viewer,124
keyutils,124
tiptop,124
r-cran-raster,124
netcf,124
netrek-client-cow,124
network-manager-openvpn,124
lz4,124
php-igbinary,122
xapian-bindings,122
xfce4-whiskermenu-plugin,122
libbitcoin,122
fcitx-skk,122
spamassassin,122
sciteproj,122
golang-github-xenolf-lego,122
haskell-twitter-conduit,122
haskell-prettyprinter,122
hugo,122
mate-notification-daemon,122
mssh,122
libapache2-mod-ldap-userdir,122
afnix,122
isl,122
evqueue-core,122
kamoso,122
ktp-contact-list,122
tcpdump,122
rsync,122
network-manager-openconnect,122
photutils,120
php-mongodb,120
purify,120
parted,120
xylib,120
xiterm+thai,120
libical3,120
libvisual,120
cclive,120
converseen,120
clamfs,120
libloki,120
fmit,120
librecad,120
dustrac,120
dunst,120
stretchplayer,120
soci,120
strawberry,120
scite,120
ocamlgraph,120
openvas-libraries,120
widelands,120
wolfssl,120
gnome-photos,120
gnome-mastermind,120
gnome-screenshot,120
gnome-sudoku,120
geg,120
gnome-contacts,120
gflags,120
haskell-managed,120
horst,120
hebcal,120
haskell-monoid-subclasses,120
haskell-markdown-unlit,120
haskell-directory-tree,120
haskell-hfuse,120
zenity,120
zegrapher,120
macs,120
mozjs52,120
mysql-5.5,120
astroscrappy,120
alsa-lib,120
a2ps,120
atomix,120
libkml,120
unac,120
userinfo,120
kdevelop-python,120
telegram-desktop,120
libdatrie,120
povray,118
pillow-sane,118
libcitygml,118
cura-engine,118
cxxtools,118
codec2,118
freecell-solver,118
freedv,118
synfigstudio,118
libgd2,118
haskell-list,118
haskell-config-schema,118
libosinfo,118
imagination,118
viking,118
plotnetcfg,116
python-posix-ipc,116
python-pyalsa,116
plasma-nm,116
pd-mediasettings,116
libu2f-host,116
cassiopee,116
camlp5,116
flwrap,116
libnova,116
duc,116
dcraw,116
splat,116
simple-obfs,116
shairport-sync,116
storm,116
opencity,116
wildmidi,116
wesnoth-1.14,116
gtk-vnc,116
gpx,116
ginac,116
gdmap,116
libgovirt,116
libghemical,116
boomaga,116
haskell-data-default-instances-old-locale,116
haskell-ghc-mtl,116
haskell-haddock-library,116
haskell-data-default-instances-containers,116
haskell-io-streams-haproxy,116
haskell-data-memocombinators,116
haskell-classy-prelude,116
haskell-network-multicast,116
haskell-newtype-generics,116
haskell-data-default-instances-dlist,116
haskell-quickcheck-unicode,116
haskell-yesod-auth-hashdb,116
med-fichier,116
mpg321,116
mingw-w64,116
arpon,116
astroidmail,116
ismrmrd,116
irony-mode,116
libpam-pwdfile,116
evolution-rss,116
ebumeter,116
eblook,116
qtpass,116
texworks,116
trigger-rally,116
ros-interactive-markers,116
riemann-c-client,116
ros-nodelet-core,116
rifiuti2,116
libdivsufsort,116
lurker,116
lpctools,116
lua-lpty,116
pcscada,114
pglogical,114
xl2tpd,114
xdg-desktop-portal-gtk,114
libvmime,114
concordance,114
chafa,114
centreon-clib,114
charls,114
fcitx-configtool,114
fckit,114
debianutils,114
s3fs-fuse,114
scap-workbench,114
libgaminggear,114
bladerf,114
heaptrack,114
haskell-cabal-doctest,114
httpdirfs-fuse,114
miller,114
libavif,114
arc-gui-clients,114
anthy,114
arctica-greeter,114
kanatest,114
tcs,114
t50,114
ros-geometry2,114
lxcfs,114
python-poppler,112
pycryptopp,112
python-kinterbasdb,112
python-gmpy,112
python-geohash,112
postgresql-numeral,112
pencil2d,112
pygpgme,112
pyyaml,112
python-levenshtein,112
python-udatetime,112
xboard,112
libzmf,112
libbpf,112
citadel,112
coinor-ipopt,112
clonalorigin,112
fapg,112
flake,112
funnelweb,112
flmsg,112
fookb,112
dialog,112
dublin-traceroute,112
stimfit,112
spiped,112
snoopy,112
siproxd,112
spell,112
step,112
skiboot,112
sirikali,112
ogmrip,112
opennds,112
open-jtalk,112
openfortivpn,112
wmix,112
gnome-mpv,112
gdk-pixbuf,112
gnome-calendar,112
gst-libav1.0,112
gcal,112
gtk2-engines-wonderland,112
gofigure2,112
biosig4c++,112
haskell-mono-traversable-instances,112
haskell-multiset-comb,112
haskell-from-sum,112
haskell-text-metrics,112
haskell-wcwidth,112
haskell-pipes-attoparsec,112
haskell-genvalidity-property,112
haskell-hashable-time,112
haskell-servant-client-core,112
haskell-test-framework-th,112
haskell-monadlist,112
haskell-iteratee,112
haskell-cereal-vector,112
haskell-getopt-generics,112
haskell-microlens-platform,112
haskell-xml-helpers,112
haskell-cryptonite-conduit,112
haskell-wl-pprint-annotated,112
haskell-fgl-arbitrary,112
haskell-uri-encode,112
haskell-src-exts-util,112
haskell-only,112
zinnia,112
jpeginfo,112
mrcal,112
mozjs24,112
libapache2-mod-auth-openidc,112
appstream-generator,112
antimony,112
libwebm,112
isoquery,112
i2c-tools,112
install-mimic,112
ibus-unikey,112
ext3grep,112
qpxtool,112
vitetris,112
libshout-idjc,112
kcachegrind,112
kdc2tiff,112
rust-cargo-lichking,112
libdbusmenu,112
neverball,112
netdiscover,112
libmicrohttpd,112
libmspub,112
lmms,112
lame,112
python-sabyenc,110
xbill,110
libident,110
cinnamon,110
clp,110
findent,110
gosu,110
gnuchess,110
gadmin-proftpd,110
bibledit,110
mysecureshell,110
antiword,110
kpackage,110
ktp-filetransfer-handler,110
ktp-send-file,110
termit,110
tilda,110
rr,110
ratpoison,110
prometheus-process-exporter,108
pymssql,108
prometheus-exporter-exporter,108
prometheus-homeplug-exporter,108
prometheus-bind-exporter,108
precious,108
phototonic,108
proftpd-mod-kafka,108
picom,108
prometheus-smokeping-prober,108
paulstretch,108
prometheus-mysqld-exporter,108
xfce4-screensaver,108
xserver-xorg-input-synaptics,108
yacas,108
yaramod,108
cpm,108
chuck,108
cifs-utils,108
flatpak-xdg-utils,108
dianara,108
dwww,108
deck,108
swtpm,108
segemehl,108
swirc,108
otpclient,108
gffread,108
granite-7,108
gdb-bpf,108
golang-v2ray-core,108
libgusb,108
bamf,108
bangarang,108
haskell-emojis,108
haskell-wai-cors,108
haskell-unsafe,108
haskell-copilot-libraries,108
haskell-optional-args,108
haskell-topograph,108
haskell-timeit,108
haskell-zeromq4-haskell,108
haskell-czipwith,108
jool,108
mxml,108
mcl,108
mpsolve,108
age,108
attica,108
atftp,108
a2jmidid,108
enchant-2,108
qflipper,108
vala-panel,108
vzctl,108
usbrelay,108
ustr,108
libsoup3,108
kitty,108
kobodeluxe,108
tortoize,108
tcpflow,108
termshark,108
ruby-pg-query,108
rsibreak,108
rust-bat,108
rust-rav1e,108
rtpengine,108
rust-sniffglue,108
rust-ripasso-cursive,108
rcpp,108
libdigidoc,108
ledmon,108
libvirt-python,106
connectagram,106
crrcsim,106
form,106
dfcgen-gtk,106
dwz,106
haskell-gi-freetype2,106
libkate,106
qstat,106
qterm,106
k4dirstat,106
twpsk,106
tworld,106
python-mhash,104
parlatype,104
python-shapely,104
php-solr,104
xtb,104
fcitx-libpinyin,104
librelp,104
discosnp,104
donkey,104
dune-common,104
strigi,104
wayland,104
wmforecast,104
wesnoth-1.16,104
wmshutdown,104
haskell-yesod-bin,104
haskell-hcard,104
hashcheck,104
hexer,104
haskell-cipher-camellia,104
haskell-filtrable,104
mate-netbook,104
memcachedb,104
modules,104
algol68g,104
icecast2,104
ethtool,104
unison2.32.52,104
upstart,104
kmetronome,104
tdc,104
rat,104
ruby-libxml,104
network-manager-applet,104
ninja-build,104
libyaml,104
planner,102
ppl,102
pdfresurrect,102
pcapfix,102
pasystray,102
pcsc-tools,102
xfce4-panel,102
xfce4-sensors-plugin,102
xa,102
xd,102
libcpanel-json-xs-perl,102
libcompress-raw-zlib-perl,102
libcompress-raw-bzip2-perl,102
libcdk-perl,102
libcompress-raw-lzma-perl,102
cdcd,102
clamsmtp,102
ctwm,102
courier-authlib,102
ffcall,102
fsarchiver,102
forkstat,102
flexc++,102
libnet-pcap-perl,102
deets,102
swapspace,102
sdop,102
stress,102
osspd,102
oidentd,102
gnome-chess,102
gcr,102
gource,102
geocode-glib,102
gpg-remailer,102
gnome-disk-utility,102
gnome-calculator,102
gucharmap,102
gnome-font-viewer,102
gnome-clocks,102
gnome-system-monitor,102
gamin,102
gelemental,102
gamazons,102
globus-gram-job-manager-lsf,102
bisonc++,102
baobab,102
hitori,102
haskell-crypto-cipher-tests,102
zvbi,102
z80ex,102
libxfce4ui,102
libxml-libxslt-perl,102
libxc,102
mupen64plus-core,102
mboxgrep,102
mrtg,102
music,102
libapache2-mod-auth-gssapi,102
apng2gif,102
apachetop,102
apparmor,102
arp-scan,102
libwww-curl-perl,102
libwx-perl,102
ibus-libpinyin,102
ipset,102
libhtml-parser-perl,102
libphysfs,102
eventstat,102
espeakup,102
usbredir,102
libsigrok,102
libscope-upper-perl,102
libembperl-perl,102
kolourpaint,102
tdbc,102
tdbcpostgres,102
tdbcodbc,102
tanglet,102
thunar,102
tdbcmysql,102
tcpxtract,102
ruby-curb,102
libdigest-sha-perl,102
libdata-dump-streamer-perl,102
network-manager-pptp,102
ngraph-gtk,102
libmath-bigint-gmp-perl,102
libmoose-perl,102
lzip,102
lziprecover,102
libtext-csv-xs-perl,102
pango1.0,100
python3.7,100
python3.5,100
php-pinba,100
libchamplain,100
libburn,100
centreon-engine,100
coinor-csdp,100
celluloid,100
comptty,100
cinnamon-control-center,100
comedilib,100
comptext,100
librsync,100
dfu-util,100
direwolf,100
dvd+rw-tools,100
smpq,100
snort,100
setserial,100
sway-notification-center,100
opus,100
webissues,100
gnustep-base,100
gamera,100
guiqwt,100
bmon,100
butt,100
bzip3,100
haskell-unordered-containers,100
jamnntpd,100
json-c,100
mira,100
mstflint,100
mame,100
arpack,100
alttab,100
ax25mail-utils,100
i3lock,100
libkf5ksieve,100
vte,100
kdevelop-pg-qt,100
kf5-kdepimlibs,100
raptor2,100
ruby-passenger,100
readseq,100
roger-router,100
re,100
numdiff,100
lpc21isp,100
libtool,100
0ad,98
pigment,98
paperkey,98
centrifuge,98
fcitx-kkc,98
scrollz,98
goiardi,98
gadmin-rsync,98
gsimplecal,98
gtk2-engines-oxygen,98
jack-keyboard,98
mediawiki2latex,98
ksysguard,98
kolf,98
kmplot,98
timbl,98
rasqal,98
r-cran-eaf,98
r-cran-gss,98
peco,96
phylonium,96
pkgconf,96
php-ast,96
pluma,96
pam-shield,96
libuv1,96
xcb,96
libindicator,96
libinnodb,96
compiz,96
cookietool,96
freemedforms-project,96
fstrm,96
libnginx-mod-http-lua,96
djview4,96
d-conf,96
ddccontrol,96
spellutils,96
spice,96
ssss,96
sbsigntool,96
sredird,96
sagan,96
spawn-fcgi,96
stoken,96
speech-tools,96
synapse,96
splitvt,96
openmsx,96
osm2pgrouting,96
wikidiff2,96
whitedune,96
gcx,96
glib-networking,96
guitarix,96
gamemode,96
gbsplay,96
gmime,96
golang-gogoprotobuf,96
gbgoffice,96
gnome-system-log,96
gegl,96
haskell-should-not-typecheck,96
haskell-xhtml,96
haskell-hssyck,96
mate-desktop,96
mate-sensors-applet,96
mate-system-monitor,96
mp3diags,96
mdnsd,96
minisat+,96
libfile-rsyncp-perl,96
libfilezilla,96
libfastjson,96
atril,96
atom4,96
acpitool,96
autocutsel,96
ambdec,96
approx,96
andi,96
imagevis3d,96
eom,96
qmmp,96
universalindentgui,96
libevhtp,96
kali,96
knocker,96
telegram-purple,96
timidity,96
tlf,96
tetgen,96
rhonabwy,96
rc,96
netavark,96
listaller,96
lokalize,96
light-locker,96
flatbuffers,96
pngcheck,94
plib,94
psautohint,94
pagemon,94
planetblupi,94
cinnamon-desktop,94
cvc4,94
chemps2,94
cacti-spine,94
cpustat,94
cargo-mozilla,94
fnotifystat,94
libnet-ip-xs-perl,94
deutex,94
disorderfs,94
sngrep,94
gnome-recipes,94
libgav1,94
bs1770gain,94
heartbeat,94
haskell-vector-instances,94
haskell-enclosed-exceptions,94
libfile-map-perl,94
libfunction-parameters-perl,94
libapache2-mod-lisp,94
auralquiz,94
alt-ergo,94
ibus-chewing,94
libheif,94
earlyoom,94
qxmpp,94
votca-tools,94
libsignal-protocol-c,94
libquvi,94
kcollectd,94
rasdaemon,94
rust-fd-find,94
radiusd-livingston,94
nsntrace,94
libmpd,94
lwatch,94
wasmtime,94
pldebugger,92
phnxdeco,92
photopc,92
proftpd-mod-case,92
paraview,92
pmount,92
xstow,92
yubikey-personalization-gui,92
libcrypt-twofish-perl,92
cwebx,92
cinnamon-session,92
crack-attack,92
fcode-utils,92
fastjar,92
librsl,92
dd2,92
devhelp,92
dns2tcp,92
dxflib,92
dbench,92
diffpdf,92
shutdown-qapps,92
snacc,92
searchandrescue,92
spacearyarya,92
sidplay-libs,92
shntool,92
slirp4netns,92
outguess,92
opensp,92
ogamesim,92
w3cam,92
wmweather+,92
guake-indicator,92
gtimer,92
gjacktransport,92
glew,92
guacamole-server,92
globus-proxy-utils,92
gnupg,92
gkrellshoot,92
gxmms2,92
granule,92
gkrellkam,92
geki3,92
buddy,92
bitz-server,92
bpfmon,92
burp,92
bip,92
bristol,92
haskell-annotated-wl-pprint,92
haskell-test-framework,92
haskell-pretty-simple,92
haskell-case-insensitive,92
haskell-incremental-parser,92
haskell-system-filepath,92
haskell-wai-http2-extra,92
haskell-project-template,92
haskell-ghc-syb-utils,92
haskell-chasingbottoms,92
haskell-lambdabot-haskell-plugins,92
haskell-prettyprinter-ansi-terminal,92
haskell-language-javascript,92
hilive,92
haskell-test-framework-hunit,92
haskell-streaming-commons,92
haskell-test-framework-quickcheck2,92
haskell-base-compat-batteries,92
haskell-crypto-pubkey-types,92
zita-ajbridge,92
jed,92
jpegpixi,92
jellyfish1,92
jack-midi-clock,92
molds,92
mpfr4,92
mergelog,92
mathtex,92
ale,92
ascii2binary,92
awardeco,92
ibus-rime,92
eckit,92
qtads,92
vodovod,92
valabind,92
vokoscreen-ng,92
vuls,92
units-filter,92
transmission-remote-gtk,92
tpm2-abrmd,92
toppler,92
trovacap,92
rxp,92
renattach,92
rust-nitrocli,92
rman,92
rawtran,92
rust-grcov,92
ruby-narray,92
ncmpcpp,92
libm4rie,92
lostirc,92
lz4json,92
l2tpns,92
lifeograph,92
python-zstandard,90
python-bitarray,90
pyfuse3,90
pspg,90
pollen,90
xboxdrv,90
yamdi,90
cgreen,90
fcitx5-configtool,90
frameworkintegration,90
seqtk,90
sdl-ball,90
sp800-90b-entropy-assessment,90
obus,90
orthanc-gdcm,90
odc,90
gjs,90
gtksourceview4,90
got,90
gdu,90
bliss,90
haskell-hslua-packaging,90
haskell-data-fix,90
haskell-copilot-language,90
haskell-hslua-classes,90
haskell-witherable,90
hershey-fonts,90
haskell-hslua-aeson,90
mactelnet,90
libaudio-cd-perl,90
anypaper,90
alire,90
attica-kf5,90
liboauth2,90
libwmf,90
enki-aseba,90
vifm,90
unifont,90
libsoundio,90
libsodium,90
4pane,90
kamerka,90
kwidgetsaddons,90
tkrzw,90
rapiddisk,90
nlopt,90
leveldb,90
litecoin,90
linphone-desktop,90
clam-networkeditor,88
cmst,88
ffmpegthumbnailer,88
discount,88
subtitlecomposer,88
swarp,88
slowhttptest,88
simgear,88
openscad,88
gxkb,88
gadmin-samba,88
belle-sip,88
haskell-src-exts,88
haskell-monad-gen,88
haskell-dataenc,88
haskell-secret-sharing,88
minisapserver,88
mpdecimal,88
asymptote,88
ecere-sdk,88
quantlib-swig,88
qdacco,88
qqwing,88
qlandkartegt,88
voms,88
ktp-common-internals,88
ktp-accounts-kcm,88
trousers,88
roboptim-core,88
libdc1394-22,88
pg-dirtyread,86
cmocka,86
flex,86
dvipng,86
sqsh,86
syncmaildir,86
giggle,86
bro,86
haskell-ap-normalize,86
jid,86
ams,86
apngdis,86
ical2html,86
tkdesk,86
tinyxml,86
png2html,84
peg-e,84
pinfo,84
pragha,84
primer3,84
paraclu,84
predict,84
pgpdump,84
php-gnupg,84
pkcs11-helper,84
parsinsert,84
php-horde-lz4,84
phlipple,84
pen,84
pg-auto-failover,84
plan,84
php-zmq,84
pidgin-audacious,84
proftmb,84
procenv,84
pixman,84
parole,84
pd-iemmatrix,84
perceptualdiff,84
prelude-lml,84
pdf2djvu,84
prelude-manager,84
psignifit,84
libuuid-perl,84
libunicode-japanese-perl,84
libunix-mknod-perl,84
liburi-escape-xs-perl,84
libunicode-casefold-perl,84
libunicode-collate-perl,84
libunicode-map-perl,84
libunicode-utf8-perl,84
libunicode-string-perl,84
xauth,84
xdemorse,84
xnecview,84
xfce4-wavelan-plugin,84
xfpt,84
xfburn,84
xmlsec1,84
xfce4-battery-plugin,84
xfce4-cpufreq-plugin,84
xdx,84
xfce4-taskmanager,84
xfce4-terminal,84
xfce4-indicator-plugin,84
xfce4-mailwatch-plugin,84
xfce4-diskperf-plugin,84
xfce4-xkb-plugin,84
xfce4-screenshooter,84
xfce4-dev-tools,84
xsunpinyin,84
xfce4-cpugraph-plugin,84
xfce4-systemload-plugin,84
xcowsay,84
libio-dirent-perl,84
libindirect-perl,84
libimage-imlib2-perl,84
libinfinity,84
libio-socket-multicast-perl,84
libimage-exif-perl,84
libio-pty-perl,84
libio-interface-perl,84
libimager-qrcode-perl,84
libimage-librsvg-perl,84
libio-epoll-perl,84
libinklevel,84
libintl-perl,84
libimage-seek-perl,84
libipc-sharelite-perl,84
yelp,84
libvideo-ivtv-perl,84
libvideo-capture-v4l-perl,84
libvariable-magic-perl,84
libzerg-perl,84
libcrypt-unixcrypt-xs-perl,84
libcrypt-des-perl,84
libclass-methodmaker-perl,84
libcrypt-openssl-rsa-perl,84
libcrypt-gcrypt-perl,84
libcompress-bzip2-perl,84
libcrypt-dh-gmp-perl,84
libcrypt-rijndael-perl,84
libcache-memcached-fast-perl,84
libcache-fastmmap-perl,84
libconvert-binary-c-perl,84
libcurses-perl,84
libcrypt-eksblowfish-perl,84
libcdb-file-perl,84
libcache-mmap-perl,84
libcrypt-smime-perl,84
libcrypt-mysql-perl,84
libclass-xsaccessor-perl,84
libclone-perl,84
libcairo-gobject-perl,84
libcrypt-openssl-random-perl,84
libcrypt-openssl-bignum-perl,84
libcrypt-cast5-perl,84
libclass-c3-xs-perl,84
libclass-load-xs-perl,84
libcgi-struct-xs-perl,84
libconfig-augeas-perl,84
libcairo-perl,84
libcrypt-blowfish-perl,84
libcrypt-openssl-dsa-perl,84
libcss-minifier-xs-perl,84
libbssolv-perl,84
libbsd-resource-perl,84
libboost-geometry-utils-perl,84
libb-compiling-perl,84
libbio-scf-perl,84
libbio-samtools-perl,84
libb-utils-perl,84
libb-hooks-op-check-entersubforcv-perl,84
libbareword-filehandles-perl,84
libbonoboui,84
libb-hooks-op-annotation-perl,84
libb-hooks-op-check-perl,84
libberkeleydb-perl,84
libb-hooks-parser-perl,84
libb-hooks-op-ppaddr-perl,84
cb2bib,84
canl-c,84
consolekit,84
clblas,84
clonalframe,84
crimson,84
cuetools,84
cgdb,84
cutemaze,84
csv2latex,84
clasp,84
confclerk,84
caml2html,84
cups-pdf,84
chemeq,84
ccze,84
cjet,84
cc1111,84
liblinux-pid-perl,84
liblinux-epoll-perl,84
liblocale-hebrew-perl,84
liblchown-perl,84
liblingua-stem-snowball-perl,84
liblexical-var-perl,84
